BAInfo,adAuthorization,adLabelVersion,author_avatarLarger,author_avatarMedium,author_avatarThumb,author_commentSetting,author_downloadSetting,author_duetSetting,author_ftc,author_id,author_isADVirtual,author_isEmbedBanned,author_nickname,author_openFavorite,author_privateAccount,author_relation,author_secUid,author_secret,author_signature,author_stitchSetting,author_ttSeller,author_uniqueId,author_verified,authorStats_diggCount,authorStats_followerCount,authorStats_followingCount,authorStats_heart,authorStats_heartCount,authorStats_videoCount,collected,createTime,desc,digged,diversificationId,duetDisplay,duetEnabled,forFriend,id,isAd,itemCommentStatus,itemMute,music,officalItem,originalItem,playlistId,privateItem,secret,shareEnabled,showNotPass,stats_collectCount,stats_commentCount,stats_diggCount,stats_playCount,stats_shareCount,stitchDisplay,stitchEnabled,video_bitrate,video_bitrateInfo,video_codecType,video_cover,video_definition,video_downloadAddr,video_duration,video_dynamicCover,video_encodeUserTag,video_encodedType,video_format,video_height,video_id,video_originCover,video_playAddr,video_ratio,video_reflowCover,video_shareCover,video_size,video_videoQuality,video_volumeInfo,video_width,video_zoomCover,vl1,poi,videoSuggestWordsList,video_subtitleInfos,effectStickers
,False,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_1080x1080.jpeg?x-expires=1692068400&x-signature=4DXLLcuqIGpU%2BzTmUGEuaj8jlXc%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_720x720.jpeg?x-expires=1692068400&x-signature=IvxjsHwd5i0RwOyLCkMIuYfkdTU%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_100x100.jpeg?x-expires=1692068400&x-signature=89im5HJCuyoYQV9k10G%2BWIo7DuE%3D,0,0,0,False,6709058589217408002,False,False,Mikkolyricsss🎧,False,False,0,MS4wLjABAAAALTTV5rjgGPyU6vbdEuwcz3BVPgyOo5Mp_63ZAY8xd7Gd8-NPU76j3QEDAGprWQdQ,False,"Road to 300k!
thnkyouu!
🎧",3,False,mikkolyricsss,False,10700,362900,255,3900000,3900000,325,False,1689644691,thisss eraaa!😵❤️🎧#frypgシ #foryoupage #musiclyrics #songwithlyrics #mikkolyricsss ,False,10075.0,0,True,False,7256968673414352134,False,0,False,"{'album': '', 'authorName': 'Mikkolyricsss🎧', 'coverLarge': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_1080x1080.jpeg?x-expires=1692068400&x-signature=4DXLLcuqIGpU%2BzTmUGEuaj8jlXc%3D', 'coverMedium': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_720x720.jpeg?x-expires=1692068400&x-signature=IvxjsHwd5i0RwOyLCkMIuYfkdTU%3D', 'coverThumb': 'https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7204b91187e729fdbc2bf73ff1036e04~c5_100x100.jpeg?x-expires=1692068400&x-signature=89im5HJCuyoYQV9k10G%2BWIo7DuE%3D', 'duration': 14, 'id': '7256968671728913158', 'original': True, 'playUrl': 'https://v77.tiktokcdn.com/5f3d8d9bdb66edf5facd84ab262349e8/64d85fc8/video/tos/alisg/tos-alisg-v-27dcd7/0acb04cf0b7349cda3b0e930504124b7/?a=1180&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=d2A~l-Inz7TnP9efiyq8Z&mime_type=audio_mpeg&qs=6&rc=NDM2ZDtoaGczOTNpZGQ1aUBpajM4PGU6ZnF3OjMzODU8NEBgYzYvM18wNWAxYzU0YmNgYSNpYDRgcjRvMWhgLS1kMS1zcw%3D%3D&l=202308130344414DD82512B02AE2794CE7&btag=e00088000&cc=13&download=true', 'title': 'original sound - Mikkolyricsss🎧'}",False,False,7250217868410440454,False,False,True,False,192400,2855,1900000,20200000,28600,0,False,445644,"[{'Bitrate': 445644, 'CodecType': 'h264', 'GearName': 'normal_540_0', 'PlayAddr': {'DataSize': 791632, 'FileCs': 'c:0-9072-4731', 'FileHash': 'cb05022a38d3d90ae55551f16e234a54', 'Uri': 'v09044g40000ciqusqrc77ubch837800', 'UrlKey': 'v09044g40000ciqusqrc77ubch837800_h264_540p_445644', 'UrlList': ['https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/o41vpzo1AhFaZFFyAAMvU7I1tcCCtAgkozLIWf/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=870&bt=435&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=ZzM3NDs0ZGk5Z2Y5ZDZpM0BpMzs2a2U6ZnR4bDMzNzczM0BjYWM1MWNjXzAxYDQtL2BeYSMtNDVgcjRvcG5gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1691919898&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=7bc3fdd0fe02a457a4922af439304295&tk=tt_chain_token', 'https://v19-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/o41vpzo1AhFaZFFyAAMvU7I1tcCCtAgkozLIWf/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=870&bt=435&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=ZzM3NDs0ZGk5Z2Y5ZDZpM0BpMzs2a2U6ZnR4bDMzNzczM0BjYWM1MWNjXzAxYDQtL2BeYSMtNDVgcjRvcG5gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1691919898&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=7bc3fdd0fe02a457a4922af439304295&tk=tt_chain_token']}, 'QualityType': 20}]",h264,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W?x-expires=1691917200&x-signature=o%2BIc8GZ%2BvUbx922XCBLvfN58dco%3D,540p,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/o4sybAnaA7eCp8jDJkgr5fSIgh01CUdQdkteDO/?a=1988&ch=0&cr=3&dr=0&lr=tiktok&cd=0%7C0%7C1%7C3&cv=1&br=1132&bt=566&cs=0&ds=3&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=NGQ4NGk8ZmQzODtpODg0M0BpMzs2a2U6ZnR4bDMzNzczM0AtLi1iLS8yNjUxMTVjMi4wYSMtNDVgcjRvcG5gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1691919898&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=83b282657303e059de0af717b7cfff13&tk=tt_chain_token,14,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c3745cf787cc4cb5975eb115b09e2b72_1689644694?x-expires=1691917200&x-signature=GzLKMPHXi5ERc%2BunfAMnU3qs34E%3D,,normal,mp4,576,7256968673414352134,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/88c051cd45c04fc4ad60f45ca3b7df8f_1689644693?x-expires=1691917200&x-signature=ZDkD5p6EJOYpgXP1nPl94YOWj%2Bo%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/o41vpzo1AhFaZFFyAAMvU7I1tcCCtAgkozLIWf/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=870&bt=435&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=ZzM3NDs0ZGk5Z2Y5ZDZpM0BpMzs2a2U6ZnR4bDMzNzczM0BjYWM1MWNjXzAxYDQtL2BeYSMtNDVgcjRvcG5gLS1kMTZzcw%3D%3D&btag=e00088000&expire=1691919898&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=7bc3fdd0fe02a457a4922af439304295&tk=tt_chain_token,540p,https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W~tplv-photomode-video-cover:480:480.jpeg?x-expires=1691917200&x-signature=v1qXSZOkKQBpKibC%2FHEqbKU%2Bk0Y%3D,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/88c051cd45c04fc4ad60f45ca3b7df8f_1689644693~tplv-photomode-tiktok-play.jpeg?x-expires=1692500400&x-signature=LuMPSTNxeeKi45h%2FI7vqhvIbXo8%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/88c051cd45c04fc4ad60f45ca3b7df8f_1689644693~tplv-tiktokx-share-play.jpeg?x-expires=1692500400&x-signature=3o1B9sG1pWvedcXZboqk%2FAUguF0%3D']",791632,normal,"{'Loudness': -11, 'Peak': 1}",1024,"{'240': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W~tplv-f5insbecw7-1:240:240.jpeg?x-expires=1691917200&x-signature=DW7vkr%2BomyBcmrLjpNkBTG5SFNQ%3D', '480': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W~tplv-f5insbecw7-1:480:480.jpeg?x-expires=1691917200&x-signature=N97NVJMO6K819InnuD5rrgSH038%3D', '720': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W~tplv-f5insbecw7-1:720:720.jpeg?x-expires=1691917200&x-signature=K9dirtzrriy3%2BWeDa8zpZ87dAyc%3D', '960': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4B1rQgabAIJW5a7AnjJKpCA7DCSeIfnyeKQ9W~tplv-f5insbecw7-1:960:960.jpeg?x-expires=1691917200&x-signature=sviegQNFHM6zmTEQlTgc1nOUVGc%3D'}",False,,,,
,False,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf32f387590ee8b42b354d595d420253~c5_1080x1080.jpeg?x-expires=1692068400&x-signature=0iBLr2AoG%2FDQiOUqGQv8B%2B2GdSE%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf32f387590ee8b42b354d595d420253~c5_720x720.jpeg?x-expires=1692068400&x-signature=CdWy9wVuSgobwgKU1jr5UhqoVZU%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf32f387590ee8b42b354d595d420253~c5_100x100.jpeg?x-expires=1692068400&x-signature=qBnhT7nXU47p0G5e5rmIgCnqHgg%3D,0,0,1,False,7129648001539884078,False,False,🍦Mr.G’s Ice Cream🍦,False,False,0,MS4wLjABAAAA8hYptVJOX09muBXamlwEAZkSS3uhjrTVvQkjnQ4lixZfxDW_JXp7mTm1wSdEseZM,False,"Mr.Gs Ice cream and Grill Official Account

🍦North Myrtle Beach, SC🍦",0,False,mr.gs_icecream,False,95,538800,490,16200000,16200000,47,False,1685313583,Blue raspberry dip is so underrated 🤤💙 #fyp #foryoupage #scooptok #scooping #icecream #northmyrtlebeach #mrgsicecreamandgrill #softserve #softserveicecream #dip ,False,10040.0,0,False,False,7238366670312525098,False,0,False,"{'album': ""Boy's a liar Pt. 2"", 'authorName': 'PinkPantheress & Ice Spice', 'coverLarge': 'https://p9-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/83943c024c934665a5924fa7aebfe1ef.jpeg', 'coverMedium': 'https://p9-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/83943c024c934665a5924fa7aebfe1ef.jpeg', 'coverThumb': 'https://p9-sg.tiktokcdn.com/aweme/100x100/tos-alisg-v-2774/83943c024c934665a5924fa7aebfe1ef.jpeg', 'duration': 60, 'id': '7197025723688454146', 'original': False, 'playUrl': 'https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/o8cjMfjRtC2OdZKjgQe648QnGbIYuZPDBtBnBo', 'title': ""Boy's a Liar Pt. 2""}",False,False,7238465072573156138,False,False,True,False,253000,10900,5000000,72800000,19200,0,False,1639904,"[{'Bitrate': 1639904, 'CodecType': 'h264', 'GearName': 'normal_540_0', 'PlayAddr': {'DataSize': 12455898, 'FileCs': 'c:0-52585-2285', 'FileHash': '13cb7681a303d2b421956058fa6a7f43', 'Uri': 'v12044gd0000chptb3rc77u2miv25eo0', 'UrlKey': 'v12044gd0000chptb3rc77u2miv25eo0_h264_540p_1639904', 'UrlList': ['https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oEkwSsnaPBdQ9AeRFDFoXHegXcExgrbbFWsnDg/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3202&bt=1601&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=Zzk7Omg4ZDY1NmU8O2c4M0BpM2g1bDU6ZjZ3azMzZzczNEAyYmJjLjJgX2AxLzViLV5hYSNsMnNqcjRvX21gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1691919944&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=53a5f3ba5b219521907b240f8bd57822&tk=tt_chain_token', 'https://v19-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oEkwSsnaPBdQ9AeRFDFoXHegXcExgrbbFWsnDg/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3202&bt=1601&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=Zzk7Omg4ZDY1NmU8O2c4M0BpM2g1bDU6ZjZ3azMzZzczNEAyYmJjLjJgX2AxLzViLV5hYSNsMnNqcjRvX21gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1691919944&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=53a5f3ba5b219521907b240f8bd57822&tk=tt_chain_token']}, 'QualityType': 20}]",h264,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584?x-expires=1691917200&x-signature=clTJzp9eSGqhL%2B7K%2FbPAZK2Re0w%3D,540p,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oMcAwBheEwzMRYgurtVifLzDtCSQZkUE24IHLa/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3324&bt=1662&cs=0&ds=3&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=Njs3aTNmZTNmO2QzM2Q0OUBpM2g1bDU6ZjZ3azMzZzczNEA1NGExYGAtNjExLTUxXi5gYSNsMnNqcjRvX21gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1691919944&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=1c7c29cf5d200aa94582c735cec8cee5&tk=tt_chain_token,60,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/254f6431877747a184b290ff4f54f918_1685313585?x-expires=1691917200&x-signature=a8mJpLHjwRpnK4diDCz5Q9dEZnE%3D,,normal,mp4,1024,7238366670312525098,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/e81734706ca24a799969236c528ad0b5_1685313584?x-expires=1691917200&x-signature=Uw8CX6r6naNDeZ%2Fm7GxGHHDF7qU%3D,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oEkwSsnaPBdQ9AeRFDFoXHegXcExgrbbFWsnDg/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3202&bt=1601&cs=0&ds=6&ft=_RwJrBgkq8Zmo8xO7c_vjRqY_AhLrus&mime_type=video_mp4&qs=0&rc=Zzk7Omg4ZDY1NmU8O2c4M0BpM2g1bDU6ZjZ3azMzZzczNEAyYmJjLjJgX2AxLzViLV5hYSNsMnNqcjRvX21gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1691919944&l=202308130344414DD82512B02AE2794CE7&ply_type=2&policy=2&signature=53a5f3ba5b219521907b240f8bd57822&tk=tt_chain_token,540p,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584~tplv-photomode-video-cover:480:480.jpeg?x-expires=1691917200&x-signature=WvC8YulphovhDKAdEd%2FJVROk7Xg%3D,"['', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/e81734706ca24a799969236c528ad0b5_1685313584~tplv-photomode-tiktok-play.jpeg?x-expires=1692500400&x-signature=JOtL7VkvZnzwanQL%2BwomuN3Z53s%3D', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/e81734706ca24a799969236c528ad0b5_1685313584~tplv-tiktokx-share-play.jpeg?x-expires=1692500400&x-signature=rpdS6tTDo6Z9Ug8%2BEBfaXxJriJU%3D']",12455898,normal,"{'Loudness': -9, 'Peak': 1}",576,"{'240': 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584~tplv-r00ih4996s-1:240:240.jpeg?x-expires=1691917200&x-signature=%2F5mH4j7A%2F7%2BfFvsqr7R1%2BrM%2BMYg%3D', '480': 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584~tplv-r00ih4996s-1:480:480.jpeg?x-expires=1691917200&x-signature=2CTLnohDPOEIP0XOtcB1AFwLSWk%3D', '720': 'https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584~tplv-r00ih4996s-1:720:720.jpeg?x-expires=1691917200&x-signature=XfoBEDSOrL3tRUrM34HLfHbkfZE%3D', '960': 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/37fcfe39d497437e813adfa0ea6241d3_1685313584~tplv-r00ih4996s-1:960:960.jpeg?x-expires=1691917200&x-signature=yEbI0Lbs1F48UcTrjt4OS72Kd5Q%3D'}",False,"{'address': '310 17th Ave S, North Myrtle Beach, United States', 'category': 'Food and Drink', 'city': 'North Myrtle Beach', 'cityCode': '4589446', 'country': '', 'countryCode': '6252001', 'fatherPoiId': 'North Myrtle Beach', 'fatherPoiName': 'North Myrtle Beach', 'id': '22535865246569736', 'name': ""Mr. G's Ice Cream & Grill"", 'province': '', 'ttTypeCode': '05a1a2', 'ttTypeNameMedium': 'Dessert/Bakery', 'ttTypeNameSuper': 'Food and Drink', 'ttTypeNameTiny': 'Ice Cream Shop', 'type': 0, 'typeCode': '05070a00'}",,,
